id,date_releve,humidity,dewpoint,pressure,windspeed,visibility,cloudcover,windgust,uvindex,precipintensity,precipintensitymax,temperaturehigh,temperaturelow,temperaturehighoffset2,temperaturelowoffset2,temperature,temperatureoffset2
664,2018-08-04,58.00,16.73,,3.41,9.65,64.00,,4.47,,,32.96,19.73,34.96,21.73,26.35,28.35
262,2018-08-05,58.00,16.28,,3.25,9.73,66.00,,4.52,,,32.63,18.66,34.63,20.66,25.65,27.65
472,2018-08-06,57.00,15.92,,2.45,9.80,56.00,,3.16,,,33.59,19.93,35.59,21.93,26.76,28.76
929,2018-08-07,64.00,17.15,,3.59,9.69,73.00,,5.00,,,31.44,18.65,33.44,20.65,25.05,27.05
493,2018-08-08,67.00,16.13,,3.45,9.99,75.00,,5.78,,,27.83,18.20,29.83,20.20,23.02,25.02
328,2018-08-09,77.00,15.69,,4.26,9.73,76.00,,4.94,,,23.93,13.80,25.93,15.80,18.87,20.87
449,2018-08-10,67.00,12.38,,3.59,9.95,62.00,,5.20,,,25.19,13.92,27.19,15.92,19.56,21.56
848,2018-08-11,61.00,12.01,,2.83,9.99,68.00,,4.09,,,26.67,14.64,28.67,16.64,20.66,22.66
967,2018-08-12,63.00,13.80,,3.18,9.94,67.00,,2.52,,,29.23,17.71,31.23,19.71,23.47,25.47
754,2018-08-13,76.00,15.98,,3.96,9.86,78.00,,5.06,,,24.83,16.59,26.83,18.59,20.71,22.71
226,2018-08-14,72.00,14.98,,3.86,9.96,75.00,19.22,4.94,,,25.72,15.35,27.72,17.35,20.54,22.54
261,2018-08-15,68.00,14.54,,2.96,9.83,69.00,,5.17,,,27.02,15.26,29.02,17.26,21.14,23.14
1179,2018-08-16,67.00,14.73,,2.69,9.79,71.00,,2.60,,,28.63,15.80,30.63,17.80,22.22,24.22
565,2018-08-17,70.00,14.19,,3.69,9.89,74.00,,5.11,,,25.03,14.53,27.03,16.53,19.78,21.78
821,2018-09-26,60.00,7.07,1031.88,3.00,12.89,5.00,8.03,5.40,0.00,0.00,23.36,9.73,25.36,11.73,16.55,18.55
1095,2018-08-18,65.00,12.98,,3.24,9.99,71.00,,3.64,,,26.20,15.29,28.20,17.29,20.75,22.75
920,2018-08-19,63.00,13.54,,3.20,9.76,70.00,,2.36,,,28.43,17.04,30.43,19.04,22.74,24.74
456,2018-08-20,67.00,15.58,,3.02,9.50,80.00,,3.17,,,28.23,17.74,30.23,19.74,22.99,24.99
99,2018-08-21,66.00,16.25,,2.64,9.81,69.00,,4.58,,,29.22,17.69,31.22,19.69,23.46,25.46
799,2018-08-22,65.00,16.09,,2.45,9.89,73.00,,2.92,,,30.37,18.12,32.37,20.12,24.25,26.25
650,2018-08-23,70.00,16.36,,3.35,9.93,77.00,,3.86,,,28.17,16.65,30.17,18.65,22.41,24.41
548,2018-08-24,67.00,12.93,,4.53,9.92,74.00,,4.64,,,23.63,13.67,25.63,15.67,18.65,20.65
905,2018-08-25,66.00,10.24,,3.83,9.97,75.00,19.54,4.61,,,21.04,10.24,23.04,12.24,15.64,17.64
47,2018-08-26,64.00,9.23,,3.63,9.62,80.00,,3.86,,,23.87,14.67,25.87,16.67,19.27,21.27
1150,2018-08-27,67.00,12.77,,3.38,9.82,86.00,,3.47,,,25.16,13.65,27.16,15.65,19.41,21.41
109,2018-08-28,67.00,13.96,,2.44,9.83,67.00,,3.28,,,28.68,16.59,30.68,18.59,22.64,24.64
1055,2018-08-29,76.00,15.43,,3.94,9.64,77.00,,4.56,,,24.61,13.97,26.61,15.97,19.29,21.29
749,2018-08-30,70.00,12.43,,2.84,9.79,76.00,,4.36,,,22.92,14.01,24.92,16.01,18.47,20.47
165,2018-08-31,67.00,11.56,,2.93,9.89,75.00,,4.08,,,23.37,12.18,25.37,14.18,17.78,19.78
251,2018-09-01,63.00,10.26,,3.40,9.66,63.00,18.57,2.44,,,24.76,11.66,26.76,13.66,18.21,20.21
636,2018-09-02,57.00,9.19,,3.21,9.98,72.00,,1.36,,,25.29,12.44,27.29,14.44,18.87,20.87
225,2018-09-03,65.00,11.36,,2.74,9.85,71.00,,3.56,,,25.02,14.17,27.02,16.17,19.60,21.60
484,2018-09-04,69.00,13.24,,2.76,9.51,75.00,,3.86,,,25.42,15.16,27.42,17.16,20.29,22.29
523,2018-09-05,73.00,14.57,,2.76,9.31,77.00,,3.47,,,25.66,16.28,27.66,18.28,20.97,22.97
776,2018-09-06,78.00,14.90,1015.10,3.17,10.60,71.00,6.71,4.69,0.22,0.46,22.82,14.02,24.82,16.02,18.42,20.42
488,2018-09-07,72.00,12.56,1017.15,3.32,12.24,51.00,7.16,5.14,0.03,0.17,23.37,11.55,25.37,13.55,17.46,19.46
123,2018-09-08,65.00,11.00,1019.76,2.11,12.42,31.00,4.64,5.88,0.00,0.01,25.62,12.97,27.62,14.97,19.30,21.30
786,2018-09-09,66.00,12.30,1020.78,2.20,12.43,58.00,4.74,5.12,0.01,0.06,27.13,14.30,29.13,16.30,20.72,22.72
380,2018-09-10,69.00,13.45,1023.82,2.60,12.26,50.00,5.38,4.98,0.00,0.04,26.74,14.01,28.74,16.01,20.38,22.38
910,2018-09-11,66.00,13.50,1024.47,2.49,12.36,23.00,5.50,5.88,0.00,0.01,28.55,14.95,30.55,16.95,21.75,23.75
695,2018-09-12,69.00,14.32,1022.13,2.62,12.32,33.00,6.34,5.36,0.04,0.22,27.55,15.72,29.55,17.72,21.64,23.64
143,2018-09-13,76.00,14.52,1020.51,3.19,12.40,54.00,7.16,4.93,0.04,0.22,23.73,13.67,25.73,15.67,18.70,20.70
306,2018-09-14,73.00,12.66,1021.07,2.94,11.99,43.00,6.43,5.05,0.01,0.05,23.30,11.28,25.30,13.28,17.29,19.29
1007,2018-09-15,67.00,10.74,1023.35,2.49,12.36,37.00,5.68,4.98,0.00,0.02,24.45,11.74,26.45,13.74,18.10,20.10
459,2018-09-16,65.00,11.20,1021.25,2.20,12.65,61.00,5.04,4.12,0.01,0.04,26.34,13.44,28.34,15.44,19.89,21.89
1176,2018-09-17,66.00,12.92,1018.36,2.76,12.63,34.00,7.15,4.71,0.03,0.12,28.53,16.29,30.53,18.29,22.41,24.41
82,2018-09-18,72.00,15.27,1016.32,3.64,12.59,44.00,9.16,4.33,0.03,0.19,26.80,15.63,28.80,17.63,21.22,23.22
1131,2018-09-19,73.00,15.34,1019.49,3.20,12.20,40.00,6.59,5.00,0.02,0.12,27.18,15.29,29.18,17.29,21.24,23.24
629,2018-09-20,70.00,14.60,1018.21,3.40,12.68,34.00,7.88,5.07,0.01,0.15,27.92,15.77,29.92,17.77,21.85,23.85
790,2018-09-21,70.00,12.74,1016.69,4.86,12.40,61.00,12.27,4.40,0.10,0.81,22.96,11.68,24.96,13.68,17.32,19.32
663,2018-09-22,68.00,10.19,1021.55,3.74,12.19,76.00,10.64,4.29,0.10,0.41,22.90,16.23,24.90,18.23,19.57,21.57
394,2018-09-23,75.00,14.39,1019.51,5.32,11.96,64.00,13.00,4.31,0.16,0.72,24.77,10.57,26.77,12.57,17.67,19.67
745,2018-09-24,66.00,7.96,1029.32,4.88,12.57,36.00,10.75,4.55,0.02,0.15,19.41,8.20,21.41,10.20,13.81,15.81
1123,2018-09-25,59.00,5.43,1032.03,3.94,12.98,16.00,9.45,4.88,0.00,0.00,20.35,8.38,22.35,10.38,14.37,16.37
462,2018-09-27,62.00,9.04,1027.88,2.20,12.44,8.00,5.30,5.26,0.00,0.00,26.11,11.38,28.11,13.38,18.75,20.75
469,2018-09-28,66.00,10.39,1022.49,3.43,12.23,25.00,10.69,4.81,0.00,0.01,24.60,10.67,26.60,12.67,17.64,19.64
653,2018-09-29,63.00,8.12,1021.70,4.02,12.31,38.00,10.48,4.31,0.01,0.02,21.53,8.51,23.53,10.51,15.02,17.02
827,2018-09-30,66.00,7.85,1018.92,2.90,12.28,33.00,7.38,4.10,0.02,0.10,21.17,10.14,23.17,12.14,15.66,17.66
448,2018-10-01,63.00,5.79,1021.51,5.24,12.35,55.00,12.19,3.48,0.03,0.16,16.97,6.82,18.97,8.82,11.90,13.90
42,2018-10-02,65.00,5.39,1024.54,4.32,12.38,57.00,10.26,3.69,0.03,0.11,18.22,11.05,20.22,13.05,14.64,16.64
528,2018-10-03,71.00,9.72,1025.97,3.15,12.32,51.00,7.73,3.88,0.01,0.04,21.01,9.53,23.01,11.53,15.27,17.27
353,2018-10-04,70.00,9.48,1023.68,2.67,12.03,16.00,6.92,4.50,0.00,0.00,23.12,9.77,25.12,11.77,16.45,18.45
865,2018-10-05,66.00,9.66,1017.93,2.61,12.31,10.00,6.43,4.43,0.01,0.06,25.31,11.70,27.31,13.70,18.51,20.51
1172,2018-10-06,74.00,11.32,1012.49,3.87,11.58,50.00,11.43,3.64,0.17,0.93,22.75,11.41,24.75,13.41,17.08,19.08
360,2018-10-07,80.00,10.42,1016.26,4.77,11.31,73.00,11.99,2.95,0.26,1.17,17.32,9.64,19.32,11.64,13.48,15.48
235,2018-10-08,79.00,9.98,1020.43,2.53,11.88,51.00,6.36,3.33,0.06,0.21,19.56,9.42,21.56,11.42,14.49,16.49
775,2018-10-09,77.00,10.98,1018.76,2.77,11.79,33.00,7.25,3.43,0.03,0.10,22.80,12.32,24.80,14.32,17.56,19.56
764,2018-10-10,78.00,12.46,1012.93,4.37,11.08,40.00,11.76,3.21,0.22,0.85,22.47,13.72,24.47,15.72,18.10,20.10
772,2018-10-11,79.00,13.63,1010.92,4.63,11.60,59.00,12.21,2.95,0.27,1.28,22.83,14.11,24.83,16.11,18.47,20.47
1091,2018-10-12,76.00,14.08,1018.42,4.71,12.31,75.00,11.37,2.86,0.01,0.10,24.63,14.72,26.63,16.72,19.68,21.68
564,2018-10-13,74.00,14.16,1017.32,4.51,12.10,44.00,10.97,3.29,0.01,0.05,25.08,14.78,27.08,16.78,19.93,21.93
60,2018-10-14,73.00,12.82,1009.61,5.21,12.02,64.00,12.80,3.00,0.19,0.78,23.13,13.55,25.13,15.55,18.34,20.34
10,2018-10-15,74.00,11.43,1010.60,3.92,11.77,74.00,11.15,2.86,0.27,0.99,20.78,11.77,22.78,13.77,16.28,18.28
183,2018-10-16,76.00,11.36,1016.84,2.31,11.75,57.00,6.41,2.88,0.08,0.25,21.38,10.61,23.38,12.61,16.00,18.00
258,2018-10-17,78.00,11.26,1017.76,1.99,11.80,61.00,5.93,2.93,0.05,0.19,21.10,11.97,23.10,13.97,16.54,18.54
127,2018-10-18,77.00,11.69,1017.74,3.46,11.75,50.00,8.39,2.86,0.03,0.18,21.46,11.01,23.46,13.01,16.24,18.24
1133,2018-10-19,78.00,11.10,1020.69,2.82,11.32,40.00,7.07,2.90,0.00,0.01,21.02,9.90,23.02,11.90,15.46,17.46
826,2018-10-20,78.00,10.22,1026.12,2.80,11.14,23.00,6.25,3.21,0.00,0.01,20.42,7.98,22.42,9.98,14.20,16.20
719,2018-10-21,75.00,8.59,1024.89,2.62,11.05,14.00,6.84,3.40,0.00,0.02,20.31,9.22,22.31,11.22,14.77,16.77
187,2018-10-22,70.00,7.38,1027.08,4.44,11.85,34.00,11.22,3.00,0.00,0.02,18.23,7.07,20.23,9.07,12.65,14.65
532,2018-10-23,69.00,6.06,1030.15,3.53,12.12,31.00,9.59,2.95,0.00,0.00,18.40,8.36,20.40,10.36,13.38,15.38
209,2018-10-24,72.00,7.91,1026.57,3.27,11.90,41.00,8.30,2.90,0.00,0.01,19.56,10.03,21.56,12.03,14.80,16.80
1185,2018-10-25,78.00,9.22,1021.05,2.48,11.67,50.00,6.03,2.52,0.00,0.01,18.46,7.86,20.46,9.86,13.16,15.16
726,2018-10-26,79.00,7.91,1014.36,2.93,11.79,71.00,7.16,2.29,0.02,0.13,16.18,7.07,18.18,9.07,11.63,13.63
631,2018-10-27,80.00,5.28,1009.29,3.61,10.46,77.00,9.31,1.88,0.22,0.61,11.30,4.88,13.30,6.88,8.09,10.09
547,2018-10-28,79.00,3.43,1005.66,5.31,10.83,82.00,12.74,1.74,0.21,0.81,9.74,4.67,11.74,6.67,7.21,9.21
774,2018-10-29,80.00,3.03,998.65,5.32,9.72,89.00,13.92,1.76,0.48,1.30,8.33,3.42,10.33,5.42,5.88,7.88
177,2018-10-30,74.00,2.90,1001.63,4.19,11.70,71.00,11.95,1.74,0.19,0.69,12.35,5.26,14.35,7.26,8.81,10.81
426,2018-10-31,81.00,6.35,1008.40,4.23,10.90,84.00,11.61,1.81,0.32,0.81,13.71,8.16,15.71,10.16,10.94,12.94
12,2018-11-01,83.00,7.63,1012.15,3.39,10.52,79.00,10.36,1.76,0.23,0.92,14.30,6.15,16.30,8.15,10.23,12.23
1071,2018-11-02,81.00,6.06,1022.03,2.44,11.32,63.00,6.70,1.98,0.08,0.35,14.04,4.23,16.04,6.23,9.14,11.14
341,2018-11-03,78.00,4.61,1024.10,3.07,11.63,70.00,7.73,2.12,0.01,0.06,14.09,5.48,16.09,7.48,9.79,11.79
659,2018-11-04,80.00,6.45,1012.78,3.31,11.63,69.00,10.02,1.95,0.06,0.15,15.77,8.60,17.77,10.60,12.19,14.19
5,2018-11-05,80.00,9.45,1005.16,4.19,11.12,74.00,11.60,1.81,0.08,0.40,17.67,9.88,19.67,11.88,13.78,15.78
693,2018-11-06,83.00,9.13,1005.77,4.24,10.76,80.00,13.24,1.55,0.28,1.27,15.60,8.54,17.60,10.54,12.07,14.07
931,2018-11-07,82.00,8.31,1009.17,5.37,11.06,75.00,13.54,1.64,0.25,1.04,14.81,6.50,16.81,8.50,10.66,12.66
797,2018-11-08,81.00,7.24,1017.48,3.72,11.73,57.00,10.23,1.71,0.03,0.27,14.79,8.35,16.79,10.35,11.57,13.57
609,2018-11-09,83.00,8.55,1012.30,4.49,11.23,75.00,13.39,1.52,0.19,0.83,15.72,9.84,17.72,11.84,12.78,14.78
1015,2018-11-10,84.00,9.85,1006.50,5.43,10.99,78.00,13.85,1.52,0.28,0.92,15.41,10.27,17.41,12.27,12.84,14.84
96,2018-11-11,83.00,10.19,1010.01,4.96,11.89,66.00,13.19,1.71,0.16,0.57,16.97,10.94,18.97,12.94,13.96,15.96
404,2018-11-12,83.00,10.46,1016.44,4.50,11.31,67.00,11.32,1.60,0.18,0.65,16.91,10.53,18.91,12.53,13.72,15.72
257,2018-11-13,83.00,9.54,1026.40,3.15,11.55,60.00,8.92,1.57,0.08,0.39,16.27,7.20,18.27,9.20,11.74,13.74
233,2018-11-14,85.00,8.75,1025.27,2.92,10.73,55.00,7.07,1.57,0.00,0.02,16.53,8.63,18.53,10.63,12.58,14.58
981,2018-11-15,86.00,9.10,1022.10,3.07,10.64,52.00,6.98,1.57,0.00,0.02,16.03,7.62,18.03,9.62,11.83,13.83
537,2018-11-16,85.00,7.85,1022.91,2.90,9.76,50.00,6.70,1.52,0.00,0.01,14.44,6.09,16.44,8.09,10.27,12.27
877,2018-11-17,80.00,4.72,1021.10,4.34,10.62,47.00,11.34,1.40,0.04,0.15,11.64,3.73,13.64,5.73,7.69,9.69
708,2018-11-18,71.00,1.57,1018.31,5.02,11.92,20.00,11.67,1.33,0.05,0.10,11.35,1.41,13.35,3.41,6.38,8.38
785,2018-11-19,73.00,0.08,1010.06,4.71,12.07,39.00,10.57,1.14,0.04,0.22,8.26,1.82,10.26,3.82,5.04,7.04
416,2018-11-20,79.00,0.73,1004.32,3.11,10.42,69.00,9.30,1.14,0.12,0.47,7.11,1.13,9.11,3.13,4.12,6.12
240,2018-11-21,82.00,1.86,1011.53,2.89,10.06,47.00,7.20,1.21,0.11,0.46,9.72,2.70,11.72,4.70,6.21,8.21
168,2018-11-22,83.00,3.69,1016.38,2.95,9.97,53.00,6.77,1.33,0.03,0.14,11.50,4.63,13.50,6.63,8.07,10.07
221,2018-11-23,87.00,5.41,1013.95,3.26,8.95,76.00,8.49,1.17,0.31,1.11,11.11,4.91,13.11,6.91,8.01,10.01
923,2018-11-24,83.00,5.21,1012.28,2.80,10.52,68.00,7.42,1.24,0.11,0.59,12.64,4.48,14.64,6.48,8.56,10.56
637,2018-11-25,85.00,4.66,1007.19,3.55,10.02,73.00,9.86,1.14,0.26,0.99,10.33,4.44,12.33,6.44,7.39,9.39
406,2018-11-26,84.00,3.98,1009.34,3.41,10.83,79.00,9.03,1.07,0.04,0.15,9.50,4.08,11.50,6.08,6.79,8.79
41,2018-11-27,82.00,3.91,1017.55,4.32,10.62,66.00,11.83,1.19,0.15,0.54,10.75,5.35,12.75,7.35,8.05,10.05
9,2018-11-28,80.00,5.35,1018.81,4.47,11.36,75.00,10.62,1.26,0.12,0.47,13.23,7.02,15.23,9.02,10.13,12.13
511,2018-11-29,75.00,5.67,1015.50,5.28,11.95,80.00,13.37,1.21,0.08,0.37,14.50,7.77,16.50,9.77,11.14,13.14
101,2018-11-30,83.00,6.53,1015.86,4.00,10.84,70.00,10.40,1.02,0.19,0.71,12.19,5.72,14.19,7.72,8.96,10.96
930,2018-12-01,85.00,6.51,1015.89,4.60,11.02,76.00,12.43,1.02,0.23,0.76,12.62,8.90,14.62,10.90,10.76,12.76
154,2018-12-02,87.00,9.68,1012.41,5.47,10.05,90.00,12.67,1.10,0.43,1.00,14.13,11.10,16.13,13.10,12.62,14.62
387,2018-12-03,86.00,10.52,1013.03,5.56,11.33,77.00,13.38,1.19,0.24,0.90,15.56,9.52,17.56,11.52,12.54,14.54
189,2018-12-04,82.00,8.27,1021.31,3.08,11.98,66.00,10.61,1.19,0.04,0.14,14.56,6.89,16.56,8.89,10.73,12.73
342,2018-12-05,83.00,7.35,1021.78,3.26,11.49,76.00,9.50,1.24,0.07,0.44,14.39,9.30,16.39,11.30,11.85,13.85
945,2018-12-06,85.00,9.43,1022.62,4.42,11.86,78.00,11.83,1.02,0.07,0.27,14.65,9.31,16.65,11.31,11.98,13.98
861,2018-12-07,81.00,7.51,1018.63,6.01,11.50,71.00,16.71,1.12,0.19,0.95,13.92,6.87,15.92,8.87,10.40,12.40
259,2018-12-08,76.00,5.53,1019.14,7.21,12.12,64.00,17.03,1.12,0.10,0.32,12.58,8.70,14.58,10.70,10.64,12.64
969,2018-12-09,74.00,5.97,1018.80,8.26,12.06,72.00,19.08,1.10,0.13,0.30,12.82,6.68,14.82,8.68,9.75,11.75
269,2018-12-10,76.00,4.09,1027.91,4.16,12.20,52.00,11.96,1.05,0.02,0.06,11.55,2.66,13.55,4.66,7.11,9.11
326,2018-12-11,79.00,1.92,1024.21,2.70,11.19,45.00,7.03,1.05,0.01,0.04,10.11,1.39,12.11,3.39,5.75,7.75
211,2018-12-12,80.00,0.86,1020.07,2.84,11.10,61.00,7.82,1.02,0.02,0.13,7.91,1.50,9.91,3.50,4.71,6.71
310,2018-12-13,82.00,0.63,1011.90,4.40,10.70,72.00,10.46,1.00,0.19,0.50,6.15,0.75,8.15,2.75,3.45,5.45
59,2018-12-14,78.00,-0.93,1018.44,3.22,11.04,60.00,8.78,0.98,0.06,0.24,5.79,-0.48,7.79,1.52,2.66,4.66
476,2018-12-15,77.00,-0.44,1018.93,4.03,10.07,69.00,11.36,1.02,0.29,1.03,7.38,3.86,9.38,5.86,5.62,7.62
570,2018-12-16,88.00,4.89,1014.15,3.46,8.27,83.00,11.73,0.98,0.29,1.07,9.21,4.84,11.21,6.84,7.03,9.03
112,2018-12-17,83.00,4.59,1022.95,4.12,11.79,57.00,11.82,1.00,0.04,0.28,11.14,3.39,13.14,5.39,7.27,9.27
161,2018-12-18,79.00,3.13,1019.76,5.04,11.48,78.00,13.54,1.02,0.07,0.44,10.60,6.06,12.60,8.06,8.33,10.33
274,2018-12-19,83.00,5.58,1015.80,4.64,10.95,73.00,12.68,0.90,0.22,0.91,11.57,4.96,13.57,6.96,8.27,10.27
158,2018-12-20,81.00,4.77,1019.19,4.68,12.15,62.00,12.04,0.95,0.05,0.22,11.69,6.32,13.69,8.32,9.01,11.01
662,2018-12-21,83.00,7.44,1019.10,6.47,11.12,85.00,15.27,1.07,0.39,1.23,13.68,9.73,15.68,11.73,11.71,13.71
107,2018-12-22,84.00,8.85,1024.24,4.61,11.59,87.00,12.81,1.05,0.07,0.24,14.11,8.56,16.11,10.56,11.34,13.34
518,2018-12-23,88.00,9.27,1025.68,4.37,11.14,88.00,11.17,1.02,0.16,0.57,14.60,8.34,16.60,10.34,11.47,13.47
1059,2018-12-24,85.00,7.55,1028.43,3.33,11.58,83.00,10.55,1.00,0.08,0.33,12.92,3.63,14.92,5.63,8.28,10.28
405,2018-12-25,80.00,2.53,1032.61,2.55,11.46,65.00,6.54,1.02,0.00,0.01,9.95,0.60,11.95,2.60,5.28,7.28
723,2018-12-26,75.00,-0.91,1030.61,2.22,11.00,75.00,4.62,1.00,0.00,0.00,8.43,0.47,10.43,2.47,4.45,6.45
1019,2018-12-27,78.00,-0.26,1027.70,1.61,10.19,72.00,3.33,0.98,0.00,0.01,8.32,1.90,10.32,3.90,5.11,7.11
758,2018-12-28,81.00,1.47,1030.23,2.06,10.20,70.00,4.68,1.00,0.00,0.02,8.33,2.01,10.33,4.01,5.17,7.17
757,2018-12-29,81.00,1.47,1034.14,2.70,10.52,62.00,6.37,1.00,0.01,0.03,8.45,2.87,10.45,4.87,5.66,7.66
1087,2018-12-30,81.00,2.44,1034.73,2.70,10.61,66.00,6.42,1.00,0.01,0.02,9.56,4.16,11.56,6.16,6.86,8.86
49,2018-12-31,81.00,3.16,1034.42,2.58,10.91,69.00,5.71,1.02,0.01,0.04,10.36,4.42,12.36,6.42,7.39,9.39
1016,2019-01-01,80.00,3.14,1033.65,2.86,11.29,68.00,7.11,1.17,0.01,0.02,9.40,3.78,11.40,5.78,6.59,8.59
845,2019-01-02,72.00,0.51,1035.10,4.47,12.37,57.00,10.63,1.12,0.01,0.03,8.76,-0.30,10.76,1.70,4.23,6.23
300,2019-01-03,69.00,-2.73,1036.60,3.36,12.17,32.00,7.95,1.07,0.00,0.01,7.43,-0.89,9.43,1.11,3.27,5.27
214,2019-01-04,72.00,-2.74,1036.77,3.06,12.24,57.00,7.58,1.05,0.00,0.01,7.05,-0.42,9.05,1.58,3.32,5.32
1111,2019-01-05,73.00,-1.60,1035.19,3.37,11.69,69.00,7.60,1.05,0.01,0.03,7.49,1.50,9.49,3.50,4.50,6.50
22,2019-01-06,75.00,-0.33,1034.39,3.32,11.68,73.00,7.32,1.07,0.01,0.03,7.20,2.17,9.20,4.17,4.69,6.69
56,2019-01-07,78.00,1.11,1034.29,3.16,11.37,69.00,8.58,1.17,0.01,0.03,8.32,3.43,10.32,5.43,5.88,7.88
115,2019-01-08,78.00,2.70,1027.88,4.98,11.68,76.00,12.53,1.05,0.05,0.14,9.66,3.44,11.66,5.44,6.55,8.55
463,2019-01-09,74.00,0.33,1022.26,5.38,12.00,65.00,11.85,1.05,0.04,0.12,7.50,0.25,9.50,2.25,3.88,5.88
816,2019-01-10,72.00,-2.17,1024.65,4.03,12.29,57.00,9.96,1.00,0.01,0.04,6.25,-0.21,8.25,1.79,3.02,5.02
1003,2019-01-11,75.00,-1.24,1028.09,3.26,11.33,59.00,7.32,1.00,0.02,0.07,7.11,2.23,9.11,4.23,4.67,6.67
671,2019-01-12,80.00,2.12,1027.79,4.07,11.23,72.00,11.08,1.14,0.05,0.19,9.24,5.39,11.24,7.39,7.32,9.32
100,2019-01-13,81.00,5.45,1020.77,6.29,11.81,91.00,13.59,1.05,0.11,0.23,11.46,7.25,13.46,9.25,9.36,11.36
572,2019-01-14,75.00,4.13,1019.62,5.15,12.22,74.00,13.77,1.29,0.05,0.15,10.83,3.43,12.83,5.43,7.13,9.13
312,2019-01-15,71.00,1.05,1022.86,2.69,12.34,59.00,6.46,1.40,0.00,0.01,10.50,1.01,12.50,3.01,5.76,7.76
1126,2019-01-16,76.00,1.07,1015.51,3.68,12.09,69.00,10.32,1.40,0.03,0.18,10.47,4.37,12.47,6.37,7.42,9.42
457,2019-01-17,79.00,2.72,1014.59,4.33,11.72,60.00,11.74,1.31,0.10,0.42,9.82,0.46,11.82,2.46,5.14,7.14
1051,2019-01-18,77.00,-0.62,1017.52,3.23,12.02,64.00,8.85,1.19,0.03,0.14,7.32,-0.06,9.32,1.94,3.63,5.63
832,2019-01-19,80.00,0.18,1012.80,2.77,10.87,65.00,7.07,1.17,0.07,0.25,8.02,1.72,10.02,3.72,4.87,6.87
922,2019-01-20,83.00,1.29,1014.10,2.53,10.78,69.00,5.99,1.12,0.07,0.27,7.53,-0.02,9.53,1.98,3.76,5.76
606,2019-01-21,78.00,-1.29,1020.36,2.88,10.94,49.00,7.50,1.26,0.03,0.09,6.20,-1.15,8.20,0.85,2.53,4.53
97,2019-01-22,78.00,-1.31,1010.05,3.97,9.81,69.00,10.54,1.19,0.18,0.73,6.36,1.34,8.36,3.34,3.85,5.85
842,2019-01-23,80.00,-0.17,999.88,4.58,9.43,81.00,12.20,1.00,0.25,0.73,5.46,-0.60,7.46,1.40,2.43,4.43
1053,2019-01-24,75.00,-2.22,1009.54,3.84,11.25,75.00,10.30,1.02,0.03,0.14,5.48,0.39,7.48,2.39,2.94,4.94
1064,2019-01-25,78.00,0.17,1016.15,3.60,10.61,73.00,9.41,1.33,0.04,0.15,7.65,3.37,9.65,5.37,5.51,7.51
580,2019-01-26,81.00,3.39,1014.19,4.67,11.02,77.00,13.00,1.40,0.05,0.19,10.33,4.79,12.33,6.79,7.56,9.56
343,2019-01-27,77.00,2.56,1001.82,7.60,10.42,79.00,17.30,1.29,0.22,0.55,9.19,2.76,11.19,4.76,5.98,7.98
933,2019-01-28,75.00,0.37,1006.63,5.22,11.31,68.00,14.03,1.31,0.21,0.61,7.65,0.82,9.65,2.82,4.24,6.24
551,2019-01-29,77.00,-0.19,1004.92,4.60,10.36,74.00,15.78,1.40,0.29,1.18,7.45,1.42,9.45,3.42,4.44,6.44
985,2019-01-30,77.00,-0.16,1000.90,5.16,9.65,74.00,16.38,1.26,0.23,0.75,6.29,0.47,8.29,2.47,3.38,5.38
78,2019-01-31,84.00,1.50,994.72,4.11,9.59,84.00,12.71,1.40,0.25,0.99,7.74,4.13,9.74,6.13,5.94,7.94
247,2019-02-01,87.00,4.32,988.82,3.74,8.76,85.00,11.86,1.40,0.46,1.34,9.43,2.95,11.43,4.95,6.19,8.19
244,2019-02-02,83.00,1.78,1000.51,5.20,9.68,82.00,13.07,1.10,0.24,0.74,6.71,1.40,8.71,3.40,4.06,6.06
556,2019-02-03,74.00,-0.83,1019.65,5.20,11.70,62.00,12.59,1.31,0.05,0.17,6.98,-0.68,8.98,1.32,3.15,5.15
970,2019-02-04,75.00,-1.09,1026.17,4.03,11.09,67.00,11.37,1.62,0.14,0.58,7.52,1.63,9.52,3.63,4.58,6.58
304,2019-02-05,81.00,2.22,1026.45,2.90,10.49,63.00,7.48,1.74,0.07,0.23,9.92,3.51,11.92,5.51,6.72,8.72
210,2019-02-06,81.00,3.77,1023.84,3.08,10.99,65.00,8.85,1.93,0.10,0.38,11.74,4.40,13.74,6.40,8.07,10.07
4,2019-02-07,77.00,3.48,1018.81,4.72,11.73,72.00,11.95,1.43,0.07,0.28,11.46,4.09,13.46,6.09,7.78,9.78
721,2019-02-08,78.00,3.96,1015.75,5.51,12.20,81.00,13.64,1.52,0.08,0.36,12.05,5.55,14.05,7.55,8.80,10.80
902,2019-02-09,76.00,4.68,1015.45,5.34,11.89,81.00,13.66,1.55,0.09,0.56,13.00,6.63,15.00,8.63,9.82,11.82
208,2019-02-10,78.00,4.68,1009.98,7.16,10.66,83.00,18.63,1.50,0.30,1.07,11.66,4.14,13.66,6.14,7.90,9.90
381,2019-02-11,73.00,1.64,1024.58,4.77,12.47,59.00,13.92,1.79,0.03,0.10,10.11,0.76,12.11,2.76,5.44,7.44
